sequence_id	token_id	morpheme	tag	sequence
seq_823	6	re	VERB	la dh ka la sa la re
seq_1921	0	na	NOUN	na dh ku
seq_1921	1	dh	VERB	na dh ku
seq_1922	2	ku	NOUN	na dh ku
seq_1441	0	mu	NOUN	mu ku pa la
seq_1442	1	ku	NOUN	mu ku pa la
seq_1442	2	pa	NOUN	mu ku pa la
seq_1442	3	la	ADJ	mu ku pa la
seq_1923	0	ha	NOUN	ha nan ta
seq_1924	1	nan	NUM	ha nan ta
seq_1924	2	ta	NOUN	ha nan ta
seq_1154	0	ch	NOUN	ch ha pr na pa
seq_1155	1	ha	NOUN	ch ha pr na pa
seq_1155	2	pr	ADP	ch ha pr na pa
seq_1155	3	na	NOUN	ch ha pr na pa
seq_1155	4	pa	NOUN	ch ha pr na pa
seq_1444	0	ma	NOUN	ma mu ra ch
seq_1445	1	mu	NOUN	ma mu ra ch
seq_1445	2	ra	NOUN	ma mu ra ch
seq_1445	3	ch	NOUN	ma mu ra ch
seq_1927	0	ra	NOUN	ra ka ra
seq_1928	1	ka	NOUN	ra ka ra
seq_1928	2	ra	NOUN	ra ka ra
seq_1157	0	pa	NOUN	pa pa si pa ka
seq_1157	1	pa	NOUN	pa pa si pa ka
seq_1157	2	si	VERB	pa pa si pa ka
seq_1157	3	pa	NOUN	pa pa si pa ka
seq_1158	4	ka	NOUN	pa pa si pa ka
seq_1930	0	nan	NUM	nan si pa
seq_1930	1	si	VERB	nan si pa
seq_1931	2	pa	NOUN	nan si pa
seq_1931	0	ch	NOUN	ch ka ka
seq_1931	1	ka	NOUN	ch ka ka
seq_1932	2	ka	NOUN	ch ka ka
seq_1932	0	la	ADJ	la pa mu
seq_1932	1	pa	NOUN	la pa mu
seq_1933	2	mu	NOUN	la pa mu
seq_725	0	pa	NOUN	pa sa nan ch ka sa nan na
seq_725	1	sa	NOUN	pa sa nan ch ka sa nan na
seq_725	2	nan	NUM	pa sa nan ch ka sa nan na
seq_725	3	ch	NOUN	pa sa nan ch ka sa nan na
seq_725	4	ka	NOUN	pa sa nan ch ka sa nan na
seq_725	5	sa	NOUN	pa sa nan ch ka sa nan na
seq_725	6	nan	NUM	pa sa nan ch ka sa nan na
seq_725	7	na	NOUN	pa sa nan ch ka sa nan na
seq_1452	0	na	NOUN	na ma na ta
seq_1452	1	ma	NOUN	na ma na ta
seq_1452	2	na	NOUN	na ma na ta
seq_1452	3	ta	NOUN	na ma na ta
seq_726	0	ka	NOUN	ka dh ta ha pa ma sa nan
seq_726	1	dh	VERB	ka dh ta ha pa ma sa nan
seq_726	2	ta	NOUN	ka dh ta ha pa ma sa nan
seq_726	3	ha	NOUN	ka dh ta ha pa ma sa nan
seq_727	4	pa	NOUN	ka dh ta ha pa ma sa nan
seq_727	5	ma	NOUN	ka dh ta ha pa ma sa nan
seq_727	6	sa	NOUN	ka dh ta ha pa ma sa nan
seq_727	7	nan	NUM	ka dh ta ha pa ma sa nan
seq_1940	0	pa	NOUN	pa ra ka
seq_1940	1	ra	NOUN	pa ra ka
seq_1940	2	ka	NOUN	pa ra ka
seq_1164	0	ja	VERB	ja ma ma ta sa
seq_1164	1	ma	NOUN	ja ma ma ta sa
seq_1165	2	ma	NOUN	ja ma ma ta sa
seq_1165	3	ta	NOUN	ja ma ma ta sa
seq_1165	4	sa	NOUN	ja ma ma ta sa
seq_1942	0	sa	NOUN	sa ch ka
seq_1943	1	ch	NOUN	sa ch ka
seq_1943	2	ka	NOUN	sa ch ka
seq_1943	0	nan	NUM	nan ba ch
seq_1944	1	ba	ADJ	nan ba ch
seq_1944	2	ch	NOUN	nan ba ch
seq_1944	0	pa	NOUN	pa ma na
seq_1945	1	ma	NOUN	pa ma na
seq_1945	2	na	NOUN	pa ma na
seq_1459	0	ra	NOUN	ra ga sh gh
seq_1459	1	ga	ADJ	ra ga sh gh
seq_1459	2	sh	VERB	ra ga sh gh
seq_1460	3	gh	NOUN	ra ga sh gh
seq_1947	0	ja	VERB	ja g ta
seq_1947	1	g	NOUN	ja g ta
seq_1947	2	ta	NOUN	ja g ta
seq_1461	0	sa	NOUN	sa ta nan pa
seq_1461	1	ta	NOUN	sa ta nan pa
seq_1461	2	nan	NUM	sa ta nan pa
seq_1461	3	pa	NOUN	sa ta nan pa
seq_1949	0	pu	ADJ	pu na ja
seq_1949	1	na	NOUN	pu na ja
seq_1950	2	ja	VERB	pu na ja
seq_1950	0	pa	NOUN	pa ch pa
seq_1950	1	ch	NOUN	pa ch pa
seq_1951	2	pa	NOUN	pa ch pa
seq_1951	0	ja	VERB	ja sa ta
seq_1951	1	sa	NOUN	ja sa ta
seq_1952	2	ta	NOUN	ja sa ta
seq_1464	0	na	NOUN	na pa ch dh
seq_1464	1	pa	NOUN	na pa ch dh
seq_1464	2	ch	NOUN	na pa ch dh
seq_1465	3	dh	VERB	na pa ch dh
seq_1953	0	ja	VERB	ja na la
seq_1954	1	na	NOUN	ja na la
seq_1954	2	la	ADJ	ja na la
seq_1954	0	pa	NOUN	pa ja ta
seq_1955	1	ja	VERB	pa ja ta
seq_1955	2	ta	NOUN	pa ja ta
seq_1466	0	ta	NOUN	ta na sa ku
seq_1467	1	na	NOUN	ta na sa ku
seq_1467	2	sa	NOUN	ta na sa ku
seq_1467	3	ku	NOUN	ta na sa ku
seq_1957	0	na	NOUN	na la bh
seq_1957	1	la	ADJ	na la bh
seq_1957	2	bh	VERB	na la bh
seq_1958	0	ta	NOUN	ta sa la
seq_1958	1	sa	NOUN	ta sa la
seq_1958	2	la	ADJ	ta sa la
seq_1959	0	na	NOUN	na ra g
seq_1959	1	ra	NOUN	na ra g
seq_1959	2	g	NOUN	na ra g
seq_1960	0	ta	NOUN	ta sh pa
seq_1960	1	sh	VERB	ta sh pa
seq_1960	2	pa	NOUN	ta sh pa
seq_980	0	pa	NOUN	pa ta ha pa nan ra
seq_980	1	ta	NOUN	pa ta ha pa nan ra
seq_980	2	ha	NOUN	pa ta ha pa nan ra
seq_981	3	pa	NOUN	pa ta ha pa nan ra
seq_981	4	nan	NUM	pa ta ha pa nan ra
seq_981	5	ra	NOUN	pa ta ha pa nan ra
seq_1177	0	ga	ADJ	ga pa na la pa
seq_1178	1	pa	NOUN	ga pa na la pa
seq_1178	2	na	NOUN	ga pa na la pa
seq_1178	3	la	ADJ	ga pa na la pa
seq_1178	4	pa	NOUN	ga pa na la pa
seq_1473	0	pa	NOUN	pa bh pa gh
seq_1473	1	bh	VERB	pa bh pa gh
seq_1474	2	pa	NOUN	pa bh pa gh
seq_1474	3	gh	NOUN	pa bh pa gh
seq_1179	0	dh	VERB	dh na pa ra pa
seq_1179	1	na	NOUN	dh na pa ra pa
seq_1180	2	pa	NOUN	dh na pa ra pa
seq_1180	3	ra	NOUN	dh na pa ra pa
seq_1180	4	pa	NOUN	dh na pa ra pa
seq_1475	0	ra	NOUN	ra gh pa pa
seq_1476	1	gh	NOUN	ra gh pa pa
seq_1476	2	pa	NOUN	ra gh pa pa
seq_1476	3	pa	NOUN	ra gh pa pa
seq_1476	0	na	NOUN	na la ku pa
seq_1477	1	la	ADJ	na la ku pa
seq_1477	2	ku	NOUN	na la ku pa
seq_1477	3	pa	NOUN	na la ku pa
seq_1970	0	nan	NUM	nan ta la
seq_1970	1	ta	NOUN	nan ta la
seq_1971	2	la	ADJ	nan ta la
seq_1478	0	gh	NOUN	gh ba ka la
seq_1478	1	ba	ADJ	gh ba ka la
seq_1479	2	ka	NOUN	gh ba ka la
seq_1479	3	la	ADJ	gh ba ka la
seq_986	0	sa	NOUN	sa ka pa ku ra na
seq_986	1	ka	NOUN	sa ka pa ku ra na
seq_986	2	pa	NOUN	sa ka pa ku ra na
seq_986	3	ku	NOUN	sa ka pa ku ra na
seq_987	4	ra	NOUN	sa ka pa ku ra na
seq_987	5	na	NOUN	sa ka pa ku ra na
seq_1974	0	ba	ADJ	ba ch gh
seq_1975	1	ch	NOUN	ba ch gh
seq_1975	2	gh	NOUN	ba ch gh
seq_987	0	pa	NOUN	pa sa na pa ma ga
seq_988	1	sa	NOUN	pa sa na pa ma ga
seq_988	2	na	NOUN	pa sa na pa ma ga
seq_988	3	pa	NOUN	pa sa na pa ma ga
seq_988	4	ma	NOUN	pa sa na pa ma ga
seq_988	5	ga	ADJ	pa sa na pa ma ga
seq_1483	0	bh	VERB	bh ba la la
seq_1483	1	ba	ADJ	bh ba la la
seq_1483	2	la	ADJ	bh ba la la
seq_1484	3	la	ADJ	bh ba la la
seq_1187	0	sa	NOUN	sa pa ta ka na
seq_1187	1	pa	NOUN	sa pa ta ka na
seq_1187	2	ta	NOUN	sa pa ta ka na
seq_1188	3	ka	NOUN	sa pa ta ka na
seq_1188	4	na	NOUN	sa pa ta ka na
seq_742	0	na	NOUN	na la ra na sa ka sa ka
seq_742	1	la	ADJ	na la ra na sa ka sa ka
seq_743	2	ra	NOUN	na la ra na sa ka sa ka
seq_743	3	na	NOUN	na la ra na sa ka sa ka
seq_743	4	sa	NOUN	na la ra na sa ka sa ka
seq_743	5	ka	NOUN	na la ra na sa ka sa ka
seq_743	6	sa	NOUN	na la ra na sa ka sa ka
seq_743	7	ka	NOUN	na la ra na sa ka sa ka
seq_1487	0	sa	NOUN	sa pa ta la
seq_1487	1	pa	NOUN	sa pa ta la
seq_1488	2	ta	NOUN	sa pa ta la
seq_1488	3	la	ADJ	sa pa ta la
seq_1984	0	nan	NUM	nan ta na
seq_1985	1	ta	NOUN	nan ta na
seq_1985	2	na	NOUN	nan ta na
seq_1985	0	sa	NOUN	sa sa na
seq_1986	1	sa	NOUN	sa sa na
seq_1986	2	na	NOUN	sa sa na
seq_1192	0	na	NOUN	na ja ka la ma
seq_1192	1	ja	VERB	na ja ka la ma
seq_1192	2	ka	NOUN	na ja ka la ma
seq_1192	3	la	ADJ	na ja ka la ma
seq_1192	4	ma	NOUN	na ja ka la ma
seq_1988	0	ka	NOUN	ka ch na
seq_1988	1	ch	NOUN	ka ch na
seq_1989	2	na	NOUN	ka ch na
seq_1193	0	la	ADJ	la la pa ch na
seq_1193	1	la	ADJ	la la pa ch na
seq_1194	2	pa	NOUN	la la pa ch na
seq_1194	3	ch	NOUN	la la pa ch na
seq_1194	4	na	NOUN	la la pa ch na
seq_1493	0	na	NOUN	na ra ma sa
seq_1493	1	ra	NOUN	na ra ma sa
seq_1493	2	ma	NOUN	na ra ma sa
seq_1494	3	sa	NOUN	na ra ma sa
seq_996	0	pa	NOUN	pa dh gh ka la ka
seq_996	1	dh	VERB	pa dh gh ka la ka
seq_996	2	gh	NOUN	pa dh gh ka la ka
seq_996	3	ka	NOUN	pa dh gh ka la ka
seq_996	4	la	ADJ	pa dh gh ka la ka
seq_997	5	ka	NOUN	pa dh gh ka la ka
seq_1196	0	pa	NOUN	pa na la na ha
seq_1196	1	na	NOUN	pa na la na ha
seq_1197	2	la	ADJ	pa na la na ha
seq_1197	3	na	NOUN	pa na la na ha
seq_1197	4	ha	NOUN	pa na la na ha
seq_1996	0	an	ADP	an pa pa
seq_1996	1	pa	NOUN	an pa pa
seq_1996	2	pa	NOUN	an pa pa
seq_1997	0	un	ADP	un na la
seq_1997	1	na	NOUN	un na la
seq_1997	2	la	ADJ	un na la
seq_1198	0	pa	NOUN	pa na dh ma na
seq_1199	1	na	NOUN	pa na dh ma na
seq_1199	2	dh	VERB	pa na dh ma na
seq_1199	3	ma	NOUN	pa na dh ma na
seq_1199	4	na	NOUN	pa na dh ma na
seq_1499	0	si	VERB	si nan pa ta
seq_1500	1	nan	NUM	si nan pa ta
seq_1500	2	pa	NOUN	si nan pa ta
seq_1500	3	ta	NOUN	si nan pa ta
seq_1200	0	ra	NOUN	ra bh si ka ka
seq_1200	1	bh	VERB	ra bh si ka ka
seq_1201	2	si	VERB	ra bh si ka ka
seq_1201	3	ka	NOUN	ra bh si ka ka
seq_1201	4	ka	NOUN	ra bh si ka ka
seq_1001	0	la	ADJ	la ku sa ga ma dh
seq_1001	1	ku	NOUN	la ku sa ga ma dh
seq_1001	2	sa	NOUN	la ku sa ga ma dh
seq_1001	3	ga	ADJ	la ku sa ga ma dh
seq_1002	4	ma	NOUN	la ku sa ga ma dh
seq_1002	5	dh	VERB	la ku sa ga ma dh
seq_2004	0	bh	VERB	bh pa la
seq_2005	1	pa	NOUN	bh pa la
seq_2005	2	la	ADJ	bh pa la
seq_2005	0	ch	NOUN	ch na la
seq_2006	1	na	NOUN	ch na la
seq_2006	2	la	ADJ	ch na la
seq_2006	0	da	VERB	da ra pa
seq_2007	1	ra	NOUN	da ra pa
seq_2007	2	pa	NOUN	da ra pa
seq_1204	0	la	ADJ	la na la pa pa
seq_1204	1	na	NOUN	la na la pa pa
seq_1205	2	la	ADJ	la na la pa pa
seq_1205	3	pa	NOUN	la na la pa pa
seq_1205	4	pa	NOUN	la na la pa pa
seq_2009	0	ha	NOUN	ha ka pa
seq_2009	1	ka	NOUN	ha ka pa
seq_2010	2	pa	NOUN	ha ka pa
seq_1005	0	da	VERB	da dh ta gh ta sa
seq_1005	1	dh	VERB	da dh ta gh ta sa
seq_1005	2	ta	NOUN	da dh ta gh ta sa
seq_1005	3	gh	NOUN	da dh ta gh ta sa
seq_1005	4	ta	NOUN	da dh ta gh ta sa
seq_1006	5	sa	NOUN	da dh ta gh ta sa
seq_1509	0	dh	VERB	dh ma ka ta
seq_1509	1	ma	NOUN	dh ma ka ta
seq_1509	2	ka	NOUN	dh ma ka ta
seq_1510	3	ta	NOUN	dh ma ka ta
seq_2013	0	na	NOUN	na ta ka
seq_2014	1	ta	NOUN	na ta ka
seq_2014	2	ka	NOUN	na ta ka
seq_1511	0	ma	NOUN	ma na ha ra
seq_1511	1	na	NOUN	ma na ha ra
seq_1511	2	ha	NOUN	ma na ha ra
seq_1511	3	ra	NOUN	ma na ha ra
seq_2016	0	pa	NOUN	pa pa si
seq_2016	1	pa	NOUN	pa pa si
seq_2016	2	si	VERB	pa pa si
seq_1512	0	ta	NOUN	ta pa la ra
seq_1513	1	pa	NOUN	ta pa la ra
seq_1513	2	la	ADJ	ta pa la ra
seq_1513	3	ra	NOUN	ta pa la ra
seq_1513	0	pa	NOUN	pa pa la pa
seq_1514	1	pa	NOUN	pa pa la pa
seq_1514	2	la	ADJ	pa pa la pa
seq_1514	3	pa	NOUN	pa pa la pa
seq_1514	0	na	NOUN	na ku ch ma
seq_1515	1	ku	NOUN	na ku ch ma
seq_1515	2	ch	NOUN	na ku ch ma
seq_1515	3	ma	NOUN	na ku ch ma
seq_2021	0	la	ADJ	la ka dh
seq_2021	1	ka	NOUN	la ka dh
seq_2021	2	dh	VERB	la ka dh
seq_2022	0	la	ADJ	la ka ba
seq_2022	1	ka	NOUN	la ka ba
seq_2022	2	ba	ADJ	la ka ba
seq_1213	0	mu	NOUN	mu ba mu pa ta
seq_1214	1	ba	ADJ	mu ba mu pa ta
seq_1214	2	mu	NOUN	mu ba mu pa ta
seq_1214	3	pa	NOUN	mu ba mu pa ta
seq_1214	4	ta	NOUN	mu ba mu pa ta
seq_2024	0	ha	NOUN	ha na na
seq_2025	1	na	NOUN	ha na na
seq_2025	2	na	NOUN	ha na na
seq_2025	0	nan	NUM	nan la ma
seq_2026	1	la	ADJ	nan la ma
seq_2026	2	ma	NOUN	nan la ma
seq_868	0	na	NOUN	na na sa ka ka ra nan
seq_868	1	na	NOUN	na na sa ka ka ra nan
seq_868	2	sa	NOUN	na na sa ka ka ra nan
seq_869	3	ka	NOUN	na na sa ka ka ra nan
seq_869	4	ka	NOUN	na na sa ka ka ra nan
seq_869	5	ra	NOUN	na na sa ka ka ra nan
seq_869	6	nan	NUM	na na sa ka ka ra nan
seq_1521	0	ma	NOUN	ma na ha la
seq_1522	1	na	NOUN	ma na ha la
seq_1522	2	ha	NOUN	ma na ha la
seq_1522	3	la	ADJ	ma na ha la
seq_2030	0	ta	NOUN	ta sa la
seq_2030	1	sa	NOUN	ta sa la
seq_2031	2	la	ADJ	ta sa la
seq_2031	0	ch	NOUN	ch pa pa
seq_2031	1	pa	NOUN	ch pa pa
seq_2032	2	pa	NOUN	ch pa pa
seq_2032	0	na	NOUN	na sa bh
seq_2032	1	sa	NOUN	na sa bh
seq_2033	2	bh	VERB	na sa bh
seq_2033	0	la	ADJ	la sa mu
seq_2033	1	sa	NOUN	la sa mu
seq_2034	2	mu	NOUN	la sa mu
seq_2034	0	pa	NOUN	pa ra pa
seq_2034	1	ra	NOUN	pa ra pa
seq_2035	2	pa	NOUN	pa ra pa
seq_2035	0	na	NOUN	na nan pa
seq_2035	1	nan	NUM	na nan pa
seq_2036	2	pa	NOUN	na nan pa
seq_2036	0	ka	NOUN	ka ta sa
seq_2036	1	ta	NOUN	ka ta sa
seq_2037	2	sa	NOUN	ka ta sa
seq_1222	0	ka	NOUN	ka na ka pa ka
seq_1222	1	na	NOUN	ka na ka pa ka
seq_1222	2	ka	NOUN	ka na ka pa ka
seq_1223	3	pa	NOUN	ka na ka pa ka
seq_1223	4	ka	NOUN	ka na ka pa ka
seq_1529	0	la	ADJ	la g nan ka
seq_1529	1	g	NOUN	la g nan ka
seq_1529	2	nan	NUM	la g nan ka
seq_1530	3	ka	NOUN	la g nan ka
seq_1224	0	ku	NOUN	ku pa ta la ma
seq_1224	1	pa	NOUN	ku pa ta la ma
seq_1224	2	ta	NOUN	ku pa ta la ma
seq_1224	3	la	ADJ	ku pa ta la ma
seq_1225	4	ma	NOUN	ku pa ta la ma
seq_1531	0	ga	ADJ	ga pa ba ku
seq_1531	1	pa	NOUN	ga pa ba ku
seq_1532	2	ba	ADJ	ga pa ba ku
seq_1532	3	ku	NOUN	ga pa ba ku
seq_875	0	ku	NOUN	ku na pa mu mu dh ta
seq_875	1	na	NOUN	ku na pa mu mu dh ta
seq_876	2	pa	NOUN	ku na pa mu mu dh ta
seq_876	3	mu	NOUN	ku na pa mu mu dh ta
seq_876	4	mu	NOUN	ku na pa mu mu dh ta
seq_876	5	dh	VERB	ku na pa mu mu dh ta
seq_876	6	ta	NOUN	ku na pa mu mu dh ta
seq_1022	0	ra	NOUN	ra ta la ka sa mu
seq_1023	1	ta	NOUN	ra ta la ka sa mu
seq_1023	2	la	ADJ	ra ta la ka sa mu
seq_1023	3	ka	NOUN	ra ta la ka sa mu
seq_1023	4	sa	NOUN	ra ta la ka sa mu
seq_1023	5	mu	NOUN	ra ta la ka sa mu
seq_2047	0	mu	NOUN	mu na na
seq_2048	1	na	NOUN	mu na na
seq_2048	2	na	NOUN	mu na na
seq_1536	0	mu	NOUN	mu ku ma ra
seq_1536	1	ku	NOUN	mu ku ma ra
seq_1537	2	ma	NOUN	mu ku ma ra
seq_1537	3	ra	NOUN	mu ku ma ra
seq_1537	0	la	ADJ	la la ba pa
seq_1537	1	la	ADJ	la la ba pa
seq_1538	2	ba	ADJ	la la ba pa
seq_1538	3	pa	NOUN	la la ba pa
seq_2051	0	ku	NOUN	ku ra ra
seq_2051	1	ra	NOUN	ku ra ra
seq_2052	2	ra	NOUN	ku ra ra
seq_1539	0	na	NOUN	na sa pa na
seq_1539	1	sa	NOUN	na sa pa na
seq_1539	2	pa	NOUN	na sa pa na
seq_1540	3	na	NOUN	na sa pa na
seq_1540	0	ta	NOUN	ta pa sa la
seq_1540	1	pa	NOUN	ta pa sa la
seq_1540	2	sa	NOUN	ta pa sa la
seq_1541	3	la	ADJ	ta pa sa la
seq_2055	0	ja	VERB	ja sa pa
seq_2055	1	sa	NOUN	ja sa pa
seq_2055	2	pa	NOUN	ja sa pa
seq_1233	0	dh	VERB	dh sa ka ta pa
seq_1233	1	sa	NOUN	dh sa ka ta pa
seq_1234	2	ka	NOUN	dh sa ka ta pa
seq_1234	3	ta	NOUN	dh sa ka ta pa
seq_1234	4	pa	NOUN	dh sa ka ta pa
seq_2057	0	ku	NOUN	ku na ta
seq_2058	1	na	NOUN	ku na ta
seq_2058	2	ta	NOUN	ku na ta
seq_1544	0	mu	NOUN	mu ba la ma
seq_1544	1	ba	ADJ	mu ba la ma
seq_1544	2	la	ADJ	mu ba la ma
seq_1544	3	ma	NOUN	mu ba la ma
seq_2060	0	sa	NOUN	sa pa an
seq_2060	1	pa	NOUN	sa pa an
seq_2060	2	an	ADP	sa pa an
seq_1545	0	ta	NOUN	ta pa la ch
seq_1546	1	pa	NOUN	ta pa la ch
seq_1546	2	la	ADJ	ta pa la ch
seq_1546	3	ch	NOUN	ta pa la ch
seq_1546	0	pa	NOUN	pa ma sa la
seq_1547	1	ma	NOUN	pa ma sa la
seq_1547	2	sa	NOUN	pa ma sa la
seq_1547	3	la	ADJ	pa ma sa la
seq_1547	0	g	NOUN	g dh ta pa
seq_1548	1	dh	VERB	g dh ta pa
seq_1548	2	ta	NOUN	g dh ta pa
seq_1548	3	pa	NOUN	g dh ta pa
seq_1239	0	dh	VERB	dh ch pa ra ka
seq_1239	1	ch	NOUN	dh ch pa ra ka
seq_1239	2	pa	NOUN	dh ch pa ra ka
seq_1239	3	ra	NOUN	dh ch pa ra ka
seq_1239	4	ka	NOUN	dh ch pa ra ka
seq_1550	0	na	NOUN	na ja dh na
seq_1550	1	ja	VERB	na ja dh na
seq_1550	2	dh	VERB	na ja dh na
seq_1550	3	na	NOUN	na ja dh na
seq_1240	0	sa	NOUN	sa sa ba ta ta
seq_1241	1	sa	NOUN	sa sa ba ta ta
seq_1241	2	ba	ADJ	sa sa ba ta ta
seq_1241	3	ta	NOUN	sa sa ba ta ta
seq_1241	4	ta	NOUN	sa sa ba ta ta
seq_2069	0	ka	NOUN	ka ja ta
seq_2070	1	ja	VERB	ka ja ta
seq_2070	2	ta	NOUN	ka ja ta
seq_2070	0	ch	NOUN	ch ka bh
seq_2071	1	ka	NOUN	ch ka bh
seq_2071	2	bh	VERB	ch ka bh
seq_2071	0	ka	NOUN	ka ta kh
seq_2072	1	ta	NOUN	ka ta kh
seq_2072	2	kh	NOUN	ka ta kh
seq_1554	0	la	ADJ	la dh ka la
seq_1554	1	dh	VERB	la dh ka la
seq_1555	2	ka	NOUN	la dh ka la
seq_1555	3	la	ADJ	la dh ka la
seq_2074	0	dh	VERB	dh pu ta
seq_2074	1	pu	ADJ	dh pu ta
seq_2074	2	ta	NOUN	dh pu ta
seq_1556	0	pa	NOUN	pa ka ka na
seq_1556	1	ka	NOUN	pa ka ka na
seq_1556	2	ka	NOUN	pa ka ka na
seq_1557	3	na	NOUN	pa ka ka na
seq_1557	0	na	NOUN	na na sa sa
seq_1557	1	na	NOUN	na na sa sa
seq_1557	2	sa	NOUN	na na sa sa
seq_1558	3	sa	NOUN	na na sa sa
seq_2077	0	ra	NOUN	ra sa na
seq_2078	1	sa	NOUN	ra sa na
seq_2078	2	na	NOUN	ra sa na
seq_890	0	pa	NOUN	pa gh ku ba ka ka ra
seq_891	1	gh	NOUN	pa gh ku ba ka ka ra
seq_891	2	ku	NOUN	pa gh ku ba ka ka ra
seq_891	3	ba	ADJ	pa gh ku ba ka ka ra
seq_891	4	ka	NOUN	pa gh ku ba ka ka ra
seq_891	5	ka	NOUN	pa gh ku ba ka ka ra
seq_891	6	ra	NOUN	pa gh ku ba ka ka ra
seq_1560	0	pu	ADJ	pu pa pa ta
seq_1561	1	pa	NOUN	pu pa pa ta
seq_1561	2	pa	NOUN	pu pa pa ta
seq_1561	3	ta	NOUN	pu pa pa ta
seq_2082	0	na	NOUN	na dh pa
seq_2082	1	dh	VERB	na dh pa
seq_2083	2	pa	NOUN	na dh pa
seq_2083	0	ha	NOUN	ha ta pa
seq_2083	1	ta	NOUN	ha ta pa
seq_2084	2	pa	NOUN	ha ta pa
seq_1563	0	pa	NOUN	pa bh ka ka
seq_1563	1	bh	VERB	pa bh ka ka
seq_1563	2	ka	NOUN	pa bh ka ka
seq_1564	3	ka	NOUN	pa bh ka ka
seq_1251	0	na	NOUN	na pa bh sa pa
seq_1251	1	pa	NOUN	na pa bh sa pa
seq_1251	2	bh	VERB	na pa bh sa pa
seq_1252	3	sa	NOUN	na pa bh sa pa
seq_1252	4	pa	NOUN	na pa bh sa pa
seq_2087	0	gh	NOUN	gh sh na
seq_2087	1	sh	VERB	gh sh na
seq_2088	2	na	NOUN	gh sh na
seq_1044	0	na	NOUN	na bh ja ra sa ch
seq_1044	1	bh	VERB	na bh ja ra sa ch
seq_1044	2	ja	VERB	na bh ja ra sa ch
seq_1044	3	ra	NOUN	na bh ja ra sa ch
seq_1044	4	sa	NOUN	na bh ja ra sa ch
seq_1045	5	ch	NOUN	na bh ja ra sa ch
seq_1567	0	bh	VERB	bh ta sa ha
seq_1568	1	ta	NOUN	bh ta sa ha
seq_1568	2	sa	NOUN	bh ta sa ha
seq_1568	3	ha	NOUN	bh ta sa ha
seq_1568	0	sa	NOUN	sa la na dh
seq_1569	1	la	ADJ	sa la na dh
seq_1569	2	na	NOUN	sa la na dh
seq_1569	3	dh	VERB	sa la na dh
seq_1569	0	la	ADJ	la ka la ra
seq_1570	1	ka	NOUN	la ka la ra
seq_1570	2	la	ADJ	la ka la ra
seq_1570	3	ra	NOUN	la ka la ra
seq_1570	0	la	ADJ	la nan ka ba
seq_1571	1	nan	NUM	la nan ka ba
seq_1571	2	ka	NOUN	la nan ka ba
seq_1571	3	ba	ADJ	la nan ka ba
seq_2095	0	ka	NOUN	ka ra la
seq_2096	1	ra	NOUN	ka ra la
seq_2096	2	la	ADJ	ka ra la
seq_2096	0	ku	NOUN	ku ka ta
seq_2097	1	ka	NOUN	ku ka ta
seq_2097	2	ta	NOUN	ku ka ta
seq_2097	0	na	NOUN	na na mu
seq_2098	1	na	NOUN	na na mu
seq_2098	2	mu	NOUN	na na mu
seq_1574	0	ku	NOUN	ku ba da ma
seq_1574	1	ba	ADJ	ku ba da ma
seq_1574	2	da	VERB	ku ba da ma
seq_1574	3	ma	NOUN	ku ba da ma
seq_1260	0	pa	NOUN	pa ma ha na pa
seq_1260	1	ma	NOUN	pa ma ha na pa
seq_1260	2	ha	NOUN	pa ma ha na pa
seq_1260	3	na	NOUN	pa ma ha na pa
seq_1260	4	pa	NOUN	pa ma ha na pa
seq_1576	0	ra	NOUN	ra gh dh bh
seq_1576	1	gh	NOUN	ra gh dh bh
seq_1576	2	dh	VERB	ra gh dh bh
seq_1577	3	bh	VERB	ra gh dh bh
seq_2103	0	pa	NOUN	pa na pa
seq_2103	1	na	NOUN	pa na pa
seq_2103	2	pa	NOUN	pa na pa
seq_2104	0	sa	NOUN	sa sa sa
seq_2104	1	sa	NOUN	sa sa sa
seq_2104	2	sa	NOUN	sa sa sa
seq_1578	0	sa	NOUN	sa ga sa na
seq_1579	1	ga	ADJ	sa ga sa na
seq_1579	2	sa	NOUN	sa ga sa na
seq_1579	3	na	NOUN	sa ga sa na
seq_2106	0	gh	NOUN	gh pa ka
seq_2106	1	pa	NOUN	gh pa ka
seq_2107	2	ka	NOUN	gh pa ka
seq_1580	0	ga	ADJ	ga pa na sa
seq_1580	1	pa	NOUN	ga pa na sa
seq_1581	2	na	NOUN	ga pa na sa
seq_1581	3	sa	NOUN	ga pa na sa
seq_1581	0	ku	NOUN	ku pa na ku
seq_1581	1	pa	NOUN	ku pa na ku
seq_1582	2	na	NOUN	ku pa na ku
seq_1582	3	ku	NOUN	ku pa na ku
seq_1266	0	ha	NOUN	ha mu ja la ku
seq_1266	1	mu	NOUN	ha mu ja la ku
seq_1266	2	ja	VERB	ha mu ja la ku
seq_1266	3	la	ADJ	ha mu ja la ku
seq_1266	4	ku	NOUN	ha mu ja la ku
seq_2111	0	ba	ADJ	ba pr ma
seq_2112	1	pr	ADP	ba pr ma
seq_2112	2	ma	NOUN	ba pr ma
seq_2112	0	ja	VERB	ja ta sa
seq_2113	1	ta	NOUN	ja ta sa
seq_2113	2	sa	NOUN	ja ta sa
